Índice;Data de Referência;Número Índice;Variação Diária (%);Variação no Mês (%);Variação no Ano (%);Variação 12 Meses (%);Variação 24 Meses (%);Duration (d.u.);PMR
IMA-B;07/02/2017;5.031,621510;0,2624;1,3831;3,2757;26,0180;37,8237;1.973;
IMA-B;08/02/2017;5.067,123908;0,7056;2,0984;4,0044;26,9072;38,7962;1.984;
IMA-B;09/02/2017;5.082,468096;0,3028;2,4076;4,3194;27,2914;39,4064;1.988;
IMA-B;10/02/2017;5.090,382827;0,1557;2,5671;4,4818;26,9955;40,1227;1.989;
IMA-B;13/02/2017;5.093,974525;0,0706;2,6394;4,5555;26,1421;40,0470;1.989;
IMA-B;14/02/2017;5.098,484394;0,0885;2,7303;4,6481;26,2538;40,1710;1.989;
IMA-B;15/02/2017;5.098,977347;0,0097;2,7402;4,6582;26,0091;40,1845;2.022;
IMA-B;16/02/2017;5.081,536133;-0,3421;2,3888;4,3002;25,6389;39,7050;2.011;
IMA-B;17/02/2017;5.088,576509;0,1385;2,5307;4,4447;25,7313;39,8986;2.015;
IMA-B;20/02/2017;5.090,427665;0,0364;2,5680;4,4827;26,1298;39,9052;2.014;
IMA-B;21/02/2017;5.110,179622;0,3880;2,9659;4,8882;26,6192;40,4481;2.021;
IMA-B;22/02/2017;5.124,986757;0,2898;3,2643;5,1921;26,4043;40,8550;2.027;
IMA-B;23/02/2017;5.158,638122;0,6566;3,9423;5,8828;27,2070;41,5402;2.037;
IMA-B;24/02/2017;5.154,008401;-0,0897;3,8491;5,7878;26,6977;41,0860;2.030;
IMA-B;01/03/2017;5.167,548499;0,2627;0,2627;6,0657;26,5510;39,0258;2.032;
IMA-B;02/03/2017;5.150,425139;-0,3314;-0,0695;5,7142;25,6187;39,2497;2.024;
IMA-B;03/03/2017;5.163,223692;0,2485;0,1788;5,9769;24,2695;39,5355;2.024;
IMA-B;06/03/2017;5.166,355349;0,0607;0,2396;6,0412;23,2225;40,8813;2.024;
IMA-B;07/03/2017;5.168,562017;0,0427;0,2824;6,0865;24,2897;40,9414;2.022;
IMA-B;08/03/2017;5.158,197211;-0,2005;0,0813;5,8737;22,9298;40,6588;2.015;
IMA-B;09/03/2017;5.148,341535;-0,1911;-0,1100;5,6714;21,9467;41,9382;2.009;
IMA-B;10/03/2017;5.176,692673;0,5507;0,4401;6,2534;22,0699;42,0603;2.020;
IMA-B;13/03/2017;5.182,324724;0,1088;0,5494;6,3690;21,2896;41,6885;2.019;
IMA-B;14/03/2017;5.157,402775;-0,4809;0,0659;5,8574;21,4833;41,0071;2.005;
IMA-B;15/03/2017;5.179,068601;0,4201;0,4862;6,3021;23,7494;41,5995;2.011;
IMA-B;16/03/2017;5.184,220031;0,0995;0,5862;6,4079;23,8012;41,6229;2.008;
IMA-B;17/03/2017;5.197,856294;0,2630;0,8508;6,6877;21,3308;40,6370;2.011;
IMA-B;20/03/2017;5.196,190939;-0,0320;0,8184;6,6536;20,6951;41,4834;2.009;
IMA-B;21/03/2017;5.202,469104;0,1208;0,9403;6,7824;20,3648;41,6544;2.009;
IMA-B;22/03/2017;5.196,888460;-0,1073;0,8320;6,6679;19,0154;41,5024;2.004;
IMA-B;23/03/2017;5.178,154484;-0,3605;0,4685;6,2834;20,0858;40,5909;1.992;
IMA-B;24/03/2017;5.201,093324;0,4430;0,9136;6,7542;21,4696;41,1986;1.998;
IMA-B;27/03/2017;5.213,857887;0,2454;1,1612;7,0162;21,7677;41,8197;2.002;
IMA-B;28/03/2017;5.200,206602;-0,2618;0,8964;6,7360;20,2529;41,4484;1.994;
IMA-B;29/03/2017;5.206,837147;0,1275;1,0250;6,8721;20,0046;41,6288;1.995;
IMA-B;30/03/2017;5.199,043810;-0,1497;0,8738;6,7121;20,5574;40,9839;1.994;
IMA-B;31/03/2017;5.207,857596;0,1695;1,0448;6,8930;21,5612;40,5087;1.996;
IMA-B;03/04/2017;5.211,750658;0,0748;0,0748;6,9729;21,0402;39,5529;1.996;
IMA-B;04/04/2017;5.208,627257;-0,0599;0,0148;6,9088;21,9340;39,4693;1.991;
IMA-B;05/04/2017;5.199,937421;-0,1668;-0,1521;6,7305;21,6124;39,2366;1.983;
IMA-B;06/04/2017;5.170,356197;-0,5689;-0,7201;6,1233;21,2658;38,1665;1.968;
IMA-B;07/04/2017;5.182,935580;0,2433;-0,4785;6,3815;21,5734;38,4501;1.971;
IMA-B;10/04/2017;5.203,556566;0,3979;-0,0826;6,8047;20,9117;37,3263;1.977;
IMA-B;11/04/2017;5.198,956268;-0,0884;-0,1709;6,7103;20,1900;37,2049;1.974;
IMA-B;12/04/2017;5.208,207452;0,1779;0,0067;6,9002;20,0836;37,4490;1.978;
IMA-B;13/04/2017;5.197,780987;-0,2002;-0,1935;6,6862;18,6596;37,2639;1.972;
IMA-B;17/04/2017;5.203,162146;0,1035;-0,0902;6,7966;18,3707;36,2455;1.973;
IMA-B;18/04/2017;5.218,958893;0,3036;0,2132;7,1209;18,2495;36,6591;1.973;
IMA-B;19/04/2017;5.212,587043;-0,1221;0,0908;6,9901;18,8459;36,4922;1.967;
IMA-B;20/04/2017;5.204,688720;-0,1515;-0,0608;6,8280;19,0028;37,3401;1.961;
IMA-B;24/04/2017;5.205,596806;0,0174;-0,0434;6,8466;19,2266;37,3437;1.959;
IMA-B;25/04/2017;5.181,773021;-0,4577;-0,5009;6,3576;18,3571;36,7152;1.947;
IMA-B;26/04/2017;5.179,728561;-0,0395;-0,5401;6,3157;18,1604;36,6612;1.945;
IMA-B;27/04/2017;5.177,385293;-0,0452;-0,5851;6,2676;17,2554;35,9080;1.942;
IMA-B;28/04/2017;5.191,094404;0,2648;-0,3219;6,5490;17,8182;36,2442;1.947;
IMA-B;02/05/2017;5.204,861630;0,2652;0,2652;6,8315;16,9755;37,0845;1.952;
IMA-B;03/05/2017;5.207,230977;0,0455;0,3109;6,8802;17,0870;37,1469;1.951;
IMA-B;04/05/2017;5.197,978167;-0,1777;0,1326;6,6902;16,8373;36,9062;1.946;
IMA-B;05/05/2017;5.203,373169;0,1038;0,2365;6,8010;16,3872;36,8812;1.947;
IMA-B;08/05/2017;5.198,937016;-0,0853;0,1511;6,7099;16,4939;35,5303;1.944;
IMA-B;09/05/2017;5.206,941699;0,1540;0,3053;6,8742;16,9967;35,7390;1.944;
IMA-B;10/05/2017;5.231,806571;0,4775;0,7843;7,3846;16,5883;36,3872;1.953;
IMA-B;11/05/2017;5.258,248477;0,5054;1,2936;7,9273;16,6290;37,3957;1.961;
IMA-B;12/05/2017;5.277,869431;0,3731;1,6716;8,3300;16,3051;38,1237;1.970;
IMA-B;15/05/2017;5.309,550125;0,6003;2,2819;8,9803;16,8111;36,2226;2.006;
IMA-B;16/05/2017;5.350,222828;0,7660;3,0654;9,8151;17,5868;37,2661;2.124;2.124
IMA-B;17/05/2017;5.340,118329;-0,1889;2,8708;9,6077;17,6296;37,0069;2.118;2.118
IMA-B;18/05/2017;4.938,511601;-7,5206;-4,8657;1,3646;9,7912;27,7030;1.956;1.956
IMA-B;19/05/2017;5.045,693738;2,1703;-2,8010;3,5646;11,7251;30,6018;1.998;1.998
IMA-B;22/05/2017;5.018,500737;-0,5389;-3,3248;3,0064;11,0403;28,1479;1.987;1.987
IMA-B;23/05/2017;5.087,197227;1,3689;-2,0015;4,4164;13,7698;29,9020;2.011;2.011
IMA-B;24/05/2017;5.099,647098;0,2447;-1,7616;4,6720;14,0841;30,2200;2.009;2.009
IMA-B;25/05/2017;5.104,695785;0,0990;-1,6644;4,7756;14,3833;30,7507;2.011;2.011
IMA-B;26/05/2017;5.126,718250;0,4314;-1,2401;5,2276;14,8767;31,5131;2.017;2.017
IMA-B;29/05/2017;5.139,723731;0,2537;-0,9896;5,4946;15,6608;31,9753;2.017;2.017
IMA-B;30/05/2017;5.114,135093;-0,4979;-1,4825;4,9693;14,6871;31,3183;2.006;2.006
IMA-B;31/05/2017;5.129,411310;0,2987;-1,1882;5,2829;15,3200;31,7105;2.007;2.007
IMA-B;01/06/2017;5.096,538465;-0,6409;-0,6409;4,6082;14,2537;30,9571;1.993;1.993
IMA-B;02/06/2017;5.076,937165;-0,3846;-1,0230;4,2058;13,3673;30,8903;1.981;1.981
IMA-B;05/06/2017;5.056,708542;-0,3984;-1,4174;3,7906;12,1798;30,4919;1.971;1.971
IMA-B;06/06/2017;5.079,659707;0,4539;-0,9699;4,2617;12,5166;31,0842;1.979;1.979
IMA-B;07/06/2017;5.084,956368;0,1043;-0,8667;4,3704;12,8078;31,2209;1.980;1.980
IMA-B;08/06/2017;5.086,560837;0,0316;-0,8354;4,4034;12,4226;30,4605;1.980;1.980
IMA-B;09/06/2017;5.089,774722;0,0632;-0,7727;4,4693;12,4840;30,3254;1.980;1.980
IMA-B;12/06/2017;5.095,416460;0,1108;-0,6627;4,5851;12,9979;30,4874;1.981;1.981
IMA-B;13/06/2017;5.093,352561;-0,0405;-0,7030;4,5428;12,6700;30,4345;1.979;1.979
IMA-B;14/06/2017;5.123,594783;0,5938;-0,1134;5,1635;13,1644;31,2090;1.994;1.994
IMA-B;16/06/2017;5.146,995258;0,4567;0,3428;5,6438;13,7624;32,1549;2.000;2.000
IMA-B;19/06/2017;5.162,878956;0,3086;0,6525;5,9698;14,0857;31,7133;2.007;2.007
IMA-B;20/06/2017;5.143,102836;-0,3830;0,2669;5,5639;13,6449;31,2087;1.998;1.998
IMA-B;21/06/2017;5.148,087972;0,0969;0,3641;5,6662;13,6550;31,3359;1.997;1.997
IMA-B;22/06/2017;5.137,189259;-0,2117;0,1516;5,4425;13,4578;30,7027;1.991;1.991
IMA-B;23/06/2017;5.133,298336;-0,0757;0,0758;5,3627;12,8656;30,5726;1.987;1.987
IMA-B;26/06/2017;5.130,267902;-0,0590;0,0167;5,3005;12,7834;31,2671;1.983;1.983
IMA-B;27/06/2017;5.115,302257;-0,2917;-0,2751;4,9933;11,7927;30,8841;1.974;1.974
IMA-B;28/06/2017;5.136,253222;0,4096;0,1334;5,4233;12,4869;31,4202;1.981;1.981
IMA-B;29/06/2017;5.130,063978;-0,1205;0,0127;5,2963;13,0976;31,9340;1.979;1.979
IMA-B;30/06/2017;5.137,847242;0,1517;0,1645;5,4560;13,3234;32,2813;1.978;1.978
IMA-B;03/07/2017;5.150,549074;0,2472;0,2472;5,7167;13,2470;32,1101;1.982;1.982
IMA-B;04/07/2017;5.144,396834;-0,1194;0,1275;5,5905;13,2127;31,9523;1.977;1.977
IMA-B;05/07/2017;5.145,694703;0,0252;0,1527;5,6171;13,5966;31,9856;1.977;1.977
IMA-B;06/07/2017;5.145,820567;0,0024;0,1552;5,6197;13,6342;32,3344;1.976;1.976
IMA-B;07/07/2017;5.134,933509;-0,2116;-0,0567;5,3962;13,3989;32,0256;1.971;1.971
IMA-B;10/07/2017;5.139,401102;0,0870;0,0302;5,4879;12,8821;32,2616;1.970;1.970
IMA-B;11/07/2017;5.148,640544;0,1798;0,2101;5,6776;12,8477;32,4994;1.971;1.971
IMA-B;12/07/2017;5.181,265408;0,6337;0,8451;6,3472;13,3922;33,3390;1.981;1.981
IMA-B;13/07/2017;5.179,810365;-0,0281;0,8167;6,3173;12,9442;33,3747;1.977;1.977
IMA-B;14/07/2017;5.206,944149;0,5238;1,3449;6,8743;13,0644;34,0832;1.986;1.986
IMA-B;17/07/2017;5.225,379339;0,3541;1,7037;7,2527;12,9800;34,0627;1.992;1.992
IMA-B;18/07/2017;5.241,715268;0,3126;2,0216;7,5880;13,1263;34,4818;1.993;1.993
IMA-B;19/07/2017;5.271,915726;0,5762;2,6094;8,2078;14,1259;35,2567;2.002;2.002
IMA-B;20/07/2017;5.284,327500;0,2354;2,8510;8,4626;14,2146;35,0512;2.003;2.003
IMA-B;21/07/2017;5.298,999316;0,2776;3,1366;8,7637;14,7706;34,9446;2.005;2.005
IMA-B;24/07/2017;5.292,940042;-0,1143;3,0186;8,6394;14,8835;38,5179;2.002;2.002
IMA-B;25/07/2017;5.286,660923;-0,1186;2,8964;8,5105;14,7632;38,3536;1.999;1.999
IMA-B;26/07/2017;5.278,881937;-0,1471;2,7450;8,3508;14,2451;38,1500;1.993;1.993
IMA-B;27/07/2017;5.328,935260;0,9482;3,7192;9,3782;14,9960;39,3306;2.004;2.004
IMA-B;28/07/2017;5.332,119457;0,0598;3,7812;9,4435;14,7553;39,3359;1.999;1.999
IMA-B;31/07/2017;5.343,237452;0,2085;3,9976;9,6717;14,9708;38,5743;2.001;2.001
IMA-B;01/08/2017;5.355,699751;0,2332;0,2332;9,9275;14,9955;38,8975;2.003;2.003
IMA-B;02/08/2017;5.370,325088;0,2731;0,5070;10,2277;15,3886;39,2768;2.010;2.010
IMA-B;03/08/2017;5.396,849674;0,4939;1,0034;10,7722;15,7809;40,9827;2.022;2.022
IMA-B;04/08/2017;5.404,120982;0,1347;1,1395;10,9214;15,6146;40,8993;2.025;2.025
IMA-B;07/08/2017;5.391,872849;-0,2266;0,9102;10,6700;14,9130;44,2251;2.019;2.019
IMA-B;08/08/2017;5.396,120670;0,0788;0,9897;10,7572;15,1377;44,3387;2.017;2.017
IMA-B;09/08/2017;5.392,441983;-0,0682;0,9209;10,6817;14,6068;44,2403;2.014;2.014
IMA-B;10/08/2017;5.375,892643;-0,3069;0,6111;10,3420;14,0112;43,0748;2.005;2.005
IMA-B;11/08/2017;5.374,196410;-0,0316;0,5794;10,3072;13,5892;42,8400;2.001;2.001
IMA-B;14/08/2017;5.372,311147;-0,0351;0,5441;10,2685;13,4815;41,8445;1.999;1.999
IMA-B;15/08/2017;5.388,375901;0,2990;0,8448;10,5982;13,8844;42,2686;2.037;2.037
IMA-B;16/08/2017;5.397,847572;0,1758;1,0220;10,7926;14,2279;42,5187;2.035;2.035
IMA-B;17/08/2017;5.368,620806;-0,5415;0,4751;10,1927;13,4739;41,3888;2.022;2.022
IMA-B;18/08/2017;5.388,153734;0,3638;0,8406;10,5937;13,9666;41,1409;2.026;2.026
IMA-B;21/08/2017;5.373,399398;-0,2738;0,5645;10,2908;13,5027;42,5952;2.016;2.016
IMA-B;22/08/2017;5.374,830114;0,0266;0,5913;10,3202;13,6477;42,6331;2.013;2.013
IMA-B;23/08/2017;5.383,909126;0,1689;0,7612;10,5065;13,9699;42,8741;2.014;2.014
IMA-B;24/08/2017;5.395,706607;0,2191;0,9820;10,7487;14,6006;44,0503;2.018;2.018
IMA-B;25/08/2017;5.395,394374;-0,0058;0,9761;10,7423;14,7010;44,0067;2.015;2.015
IMA-B;28/08/2017;5.397,240743;0,0342;1,0107;10,7802;15,3499;43,5246;2.012;2.012
IMA-B;29/08/2017;5.397,792634;0,0102;1,0210;10,7915;14,9218;43,5392;2.010;2.010
IMA-B;30/08/2017;5.397,875005;0,0015;1,0226;10,7932;15,3173;43,5414;2.006;2.006
IMA-B;31/08/2017;5.414,987242;0,3170;1,3428;11,1444;15,4908;44,9491;2.010;2.010
IMA-B;01/09/2017;5.414,884121;-0,0019;-0,0019;11,1423;15,1871;45,8982;2.009;2.009
IMA-B;04/09/2017;5.420,605011;0,1057;0,1037;11,2597;14,9620;49,6400;2.010;2.010
IMA-B;05/09/2017;5.442,521328;0,4043;0,5085;11,7096;15,4869;50,2450;2.019;2.019
IMA-B;06/09/2017;5.461,678465;0,3520;0,8623;12,1028;15,7783;50,7739;2.027;2.027
IMA-B;08/09/2017;5.485,087751;0,4286;1,2946;12,5833;16,4899;49,8582;2.036;2.036
IMA-B;11/09/2017;5.478,904311;-0,1127;1,1804;12,4563;17,0257;49,4097;2.034;2.034
IMA-B;12/09/2017;5.469,076644;-0,1794;0,9989;12,2546;16,5120;49,1417;2.030;2.030
IMA-B;13/09/2017;5.469,791551;0,0131;1,0121;12,2693;17,3191;49,1611;2.029;2.029
IMA-B;14/09/2017;5.475,401370;0,1026;1,1157;12,3845;17,4511;47,7952;2.029;2.029
IMA-B;15/09/2017;5.470,889112;-0,0824;1,0324;12,2918;17,3534;47,3824;2.026;2.026
IMA-B;18/09/2017;5.474,025987;0,0573;1,0903;12,3562;17,3703;49,6177;2.024;2.024
IMA-B;19/09/2017;5.482,989858;0,1638;1,2558;12,5402;17,4727;49,8627;2.026;2.026
IMA-B;20/09/2017;5.488,202074;0,0951;1,3521;12,6472;17,6477;50,0051;2.025;2.025
IMA-B;21/09/2017;5.504,679696;0,3002;1,6564;12,9854;17,4119;50,9978;2.029;2.029
IMA-B;22/09/2017;5.506,914679;0,0406;1,6976;13,0313;16,7769;51,2900;2.027;2.027
IMA-B;25/09/2017;5.503,996215;-0,0530;1,6438;12,9714;16,4937;47,0402;2.023;2.023
IMA-B;26/09/2017;5.518,700274;0,2672;1,9153;13,2732;16,7969;47,4330;2.023;2.023
IMA-B;27/09/2017;5.512,394705;-0,1143;1,7988;13,1438;16,3057;47,2645;2.019;2.019
IMA-B;28/09/2017;5.511,889991;-0,0092;1,7895;13,1334;15,9298;51,1537;2.018;2.018
IMA-B;29/09/2017;5.513,042326;0,0209;1,8108;13,1570;16,0668;49,8994;2.017;2.017
IMA-B;02/10/2017;5.518,560731;0,1001;0,1001;13,2703;15,8799;46,3119;2.017;2.017
IMA-B;03/10/2017;5.510,950736;-0,1379;-0,0379;13,1141;14,8777;46,1102;2.014;2.014
IMA-B;04/10/2017;5.514,925642;0,0721;0,0342;13,1957;15,2768;46,2156;2.014;2.014
IMA-B;05/10/2017;5.501,847757;-0,2371;-0,2031;12,9273;14,4686;46,3128;2.008;2.008
IMA-B;06/10/2017;5.531,526373;0,5394;0,3353;13,5364;15,2082;46,9001;2.015;2.015
IMA-B;09/10/2017;5.523,532677;-0,1445;0,1903;13,3724;15,0607;47,8711;2.011;2.011
IMA-B;10/10/2017;5.533,032803;0,1720;0,3626;13,5674;15,1747;48,1254;2.010;2.010
IMA-B;11/10/2017;5.528,411537;-0,0835;0,2788;13,4725;15,1045;48,0017;2.006;2.006
IMA-B;13/10/2017;5.530,771828;0,0427;0,3216;13,5209;15,0486;48,9204;2.005;2.005
IMA-B;16/10/2017;5.525,946638;-0,0872;0,2341;13,4219;14,9124;47,6101;2.002;2.002
IMA-B;17/10/2017;5.538,366375;0,2248;0,4593;13,6768;14,9494;47,9419;2.002;2.002
IMA-B;18/10/2017;5.542,118016;0,0677;0,5274;13,7538;14,9222;48,0421;2.001;2.001
IMA-B;19/10/2017;5.552,334770;0,1843;0,7127;13,9635;14,6262;48,8954;2.002;2.002
IMA-B;20/10/2017;5.560,334952;0,1441;0,8578;14,1277;14,8032;48,7499;2.004;2.004
IMA-B;23/10/2017;5.547,217829;-0,2359;0,6199;13,8585;14,8170;47,0707;1.996;1.996
IMA-B;24/10/2017;5.529,089600;-0,3268;0,2911;13,4864;14,1723;46,5900;1.985;1.985
IMA-B;25/10/2017;5.534,413770;0,0963;0,3877;13,5957;14,8199;46,7312;1.987;1.987
IMA-B;26/10/2017;5.500,591246;-0,6111;-0,2258;12,9015;14,5970;45,2600;1.975;1.975
IMA-B;27/10/2017;5.505,614637;0,0913;-0,1347;13,0046;15,0372;44,5657;1.975;1.975
IMA-B;30/10/2017;5.491,597578;-0,2546;-0,3890;12,7169;14,8364;44,2972;1.968;1.968
IMA-B;31/10/2017;5.491,995649;0,0072;-0,3818;12,7251;14,5869;44,3077;1.966;1.966
IMA-B;01/11/2017;5.468,696304;-0,4242;-0,4242;12,2468;14,1594;43,6955;1.955;1.955
IMA-B;03/11/2017;5.441,994689;-0,4883;-0,9104;11,6988;13,4973;41,6786;1.943;1.943
IMA-B;06/11/2017;5.462,881535;0,3838;-0,5301;12,1275;13,8220;41,7226;1.948;1.948
IMA-B;07/11/2017;5.455,842607;-0,1289;-0,6583;11,9830;13,3497;41,5400;1.943;1.943
IMA-B;08/11/2017;5.465,145622;0,1705;-0,4889;12,1739;13,4965;41,7813;1.945;1.945
IMA-B;09/11/2017;5.465,440710;0,0054;-0,4835;12,1800;14,2554;41,5016;1.944;1.944
IMA-B;10/11/2017;5.446,463941;-0,3472;-0,8291;11,7905;15,8921;40,8250;1.937;1.937
IMA-B;13/11/2017;5.439,850593;-0,1214;-0,9495;11,6548;16,0980;39,3398;1.933;1.933
IMA-B;14/11/2017;5.429,035349;-0,1988;-1,1464;11,4328;17,3953;39,0628;1.927;1.927
IMA-B;16/11/2017;5.455,660346;0,4904;-0,6616;11,9793;16,7362;39,5136;1.957;1.957
IMA-B;17/11/2017;5.475,402647;0,3619;-0,3021;12,3845;17,0784;39,8503;1.959;1.959
IMA-B;20/11/2017;5.477,657361;0,0412;-0,2611;12,4308;17,0341;38,7391;1.959;1.959
IMA-B;21/11/2017;5.499,227867;0,3938;0,1317;12,8735;16,5038;39,2854;1.965;1.965
IMA-B;22/11/2017;5.493,493387;-0,1043;0,0273;12,7558;16,2472;39,1402;1.961;1.961
IMA-B;23/11/2017;5.498,728762;0,0953;0,1226;12,8633;16,4334;39,2251;1.961;1.961
IMA-B;24/11/2017;5.486,642279;-0,2198;-0,0975;12,6152;16,3693;39,6498;1.954;1.954
IMA-B;27/11/2017;5.483,258196;-0,0617;-0,1591;12,5457;16,7569;42,4224;1.951;1.951
IMA-B;28/11/2017;5.488,781189;0,1007;-0,0585;12,6591;16,4064;42,5658;1.953;1.953
IMA-B;29/11/2017;5.463,578013;-0,4592;-0,5174;12,1418;15,4799;41,9112;1.943;1.943
IMA-B;30/11/2017;5.450,220069;-0,2445;-0,7607;11,8676;15,1199;41,7477;1.936;1.936
IMA-B;01/12/2017;5.454,233483;0,0736;0,0736;11,9500;17,1087;41,4273;1.935;1.935
IMA-B;04/12/2017;5.457,439080;0,0588;0,1325;12,0158;17,1903;40,8687;1.933;1.933
IMA-B;05/12/2017;5.465,826568;0,1537;0,2863;12,1879;16,4308;41,0852;1.934;1.934
IMA-B;06/12/2017;5.460,700492;-0,0938;0,1923;12,0827;16,6385;40,9529;1.931;1.931
IMA-B;07/12/2017;5.442,403083;-0,3351;-0,1434;11,7071;15,6951;40,4199;1.923;1.923
IMA-B;08/12/2017;5.451,294555;0,1634;0,0197;11,8897;15,0388;40,6504;1.928;1.928
IMA-B;11/12/2017;5.452,878046;0,0290;0,0488;11,9222;15,1911;40,6462;1.928;1.928
IMA-B;12/12/2017;5.441,026457;-0,2173;-0,1687;11,6789;14,7361;40,3405;1.923;1.923
IMA-B;13/12/2017;5.452,448202;0,2099;0,0409;11,9133;14,7002;40,6351;1.926;1.926
IMA-B;14/12/2017;5.442,094625;-0,1899;-0,1491;11,7008;14,3580;40,5521;1.920;1.920
IMA-B;15/12/2017;5.449,514139;0,1363;-0,0130;11,8531;14,4357;41,1443;1.921;1.921
IMA-B;18/12/2017;5.451,756798;0,0412;0,0282;11,8991;14,4369;40,9224;1.919;1.919
IMA-B;19/12/2017;5.445,788457;-0,1095;-0,0813;11,7766;14,0537;40,7681;1.914;1.914
IMA-B;20/12/2017;5.465,054316;0,3538;0,2722;12,1721;14,3136;41,2661;1.921;1.921
IMA-B;21/12/2017;5.475,055839;0,1830;0,4557;12,3774;14,0825;41,5984;1.923;1.923
IMA-B;22/12/2017;5.465,262298;-0,1789;0,2760;12,1763;13,5091;41,1250;1.917;1.917
IMA-B;26/12/2017;5.486,959155;0,3970;0,6741;12,6217;13,9081;41,1188;1.922;1.922
IMA-B;27/12/2017;5.486,199551;-0,0138;0,6601;12,6061;13,7537;41,0992;1.918;1.918
IMA-B;28/12/2017;5.493,609087;0,1351;0,7961;12,7582;13,5012;40,9566;1.918;1.918
IMA-B;29/12/2017;5.495,358093;0,0318;0,8282;12,7941;12,8354;40,7843;1.917;1.917
IMA-B;02/01/2018;5.523,560556;0,5132;0,5132;0,5132;12,6579;41,5014;1.925;1.925
IMA-B;03/01/2018;5.538,937482;0,2784;0,7930;0,7930;13,1946;41,8954;1.928;1.928
IMA-B;04/01/2018;5.551,770146;0,2317;1,0265;1,0265;13,8103;41,9960;1.931;1.931
IMA-B;05/01/2018;5.547,309421;-0,0803;0,9454;0,9454;13,3826;41,1228;1.927;1.927
IMA-B;08/01/2018;5.557,227513;0,1788;1,1258;1,1258;13,9281;41,6188;1.930;1.930
IMA-B;09/01/2018;5.562,406697;0,0932;1,2201;1,2201;14,0578;41,7508;1.930;1.930
IMA-B;10/01/2018;5.576,260333;0,2491;1,4722;1,4722;14,2055;42,1039;1.931;1.931
IMA-B;11/01/2018;5.592,930249;0,2989;1,7755;1,7755;14,7602;42,3542;1.938;1.938
IMA-B;12/01/2018;5.605,968776;0,2331;2,0128;2,0128;13,1060;42,4973;1.942;1.942
IMA-B;15/01/2018;5.610,986498;0,0895;2,1041;2,1041;13,0112;42,5542;1.942;1.942
IMA-B;16/01/2018;5.612,954957;0,0351;2,1399;2,1399;12,7018;42,6042;1.939;1.939
IMA-B;17/01/2018;5.613,008247;0,0009;2,1409;2,1409;12,6493;42,6055;1.938;1.938
IMA-B;18/01/2018;5.619,232316;0,1109;2,2542;2,2542;13,2481;42,4437;1.940;1.940
IMA-B;19/01/2018;5.618,995768;-0,0042;2,2499;2,2499;13,2144;42,8376;1.937;1.937
IMA-B;22/01/2018;5.615,173781;-0,0680;2,1803;2,1803;13,1587;42,5473;1.934;1.934
IMA-B;23/01/2018;5.607,834736;-0,1307;2,0468;2,0468;13,0662;42,3610;1.932;1.932
IMA-B;24/01/2018;5.652,390430;0,7945;2,8575;2,8575;13,6291;43,4921;1.950;1.950
IMA-B;25/01/2018;5.654,415195;0,0358;2,8944;2,8944;13,6199;43,3767;1.949;1.949
IMA-B;26/01/2018;5.688,535623;0,6034;3,5153;3,5153;14,5492;43,6862;1.961;1.961
IMA-B;29/01/2018;5.685,457536;-0,0541;3,4593;3,4593;14,1834;42,9168;1.959;1.959
IMA-B;30/01/2018;5.679,647866;-0,1022;3,3536;3,3536;14,5000;42,7707;1.953;1.953
IMA-B;31/01/2018;5.682,270986;0,0462;3,4013;3,4013;14,4931;42,8367;1.952;1.952
IMA-B;01/02/2018;5.690,688728;0,1481;0,1481;3,5545;14,2904;42,0519;1.953;1.953
IMA-B;02/02/2018;5.674,005244;-0,2932;-0,1455;3,2509;13,5818;42,6667;1.946;1.946
IMA-B;05/02/2018;5.657,370530;-0,2932;-0,4382;2,9482;12,9169;41,6900;1.938;1.938
IMA-B;06/02/2018;5.662,555850;0,0917;-0,3470;3,0425;12,8347;41,8199;1.938;1.938
IMA-B;07/02/2018;5.662,235109;-0,0057;-0,3526;3,0367;12,5330;41,8118;1.936;1.936
IMA-B;08/02/2018;5.646,965202;-0,2697;-0,6213;2,7588;11,4432;41,4294;1.933;1.933
IMA-B;09/02/2018;5.626,789718;-0,3573;-0,9764;2,3917;10,7098;40,9241;1.924;1.924
IMA-B;14/02/2018;5.646,414624;0,3488;-0,6310;2,7488;10,7469;39,8222;1.930;1.930
IMA-B;15/02/2018;5.672,744988;0,4663;-0,1676;3,2279;11,2526;40,1884;1.971;1.971
IMA-B;16/02/2018;5.689,739332;0,2996;0,1314;3,5372;11,9689;40,6765;1.972;1.972
IMA-B;19/02/2018;5.690,558447;0,0144;0,1458;3,5521;11,8301;40,9998;1.971;1.971
IMA-B;20/02/2018;5.684,049662;-0,1144;0,0313;3,4337;11,6615;40,8385;1.966;1.966
IMA-B;21/02/2018;5.680,889012;-0,0556;-0,0243;3,3761;11,1681;40,7602;1.960;1.960
IMA-B;22/02/2018;5.679,091547;-0,0316;-0,0560;3,3434;10,8118;40,0709;1.957;1.957
IMA-B;23/02/2018;5.692,472699;0,2356;0,1795;3,5869;10,3484;40,3708;1.961;1.961
IMA-B;26/02/2018;5.712,087557;0,3446;0,5247;3,9439;10,8281;40,5275;1.968;1.968
IMA-B;27/02/2018;5.716,558285;0,0783;0,6034;4,0252;10,9148;40,6375;1.969;1.969
